category,utterance,expected_action,forbidden_action,priority
"ambiguous_short_reply","早めで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","遅めで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","夜で","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","昼で","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","夕方で","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","仕事終わりで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","あとで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","そのへんで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","近い時間で","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","いけるとこで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","誰でも","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","フリーで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","指名なし","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","人気の子で","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","おすすめで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","安いので","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","短いやつで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","長いやつで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","普通ので","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","はいはい","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","あーそれで","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
"ambiguous_short_reply","ちょっと待って","現在の pending state に応じて確認質問を返し低信頼値を保存しない","requested_datetime selected_therapist customer_name を勝手に更新しない","85"
